WikiData,Name,Kind,City,Rate,Lon,Lat,image_path
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2068.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2069.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2070.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2071.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2072.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2073.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2074.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2075.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2076.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2077.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2078.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2079.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2080.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2081.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2082.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2083.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2084.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2085.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2086.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2087.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2088.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2089.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2090.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2091.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2092.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2093.jpg
Q4505287,Храм святителей Московских,"religion,churches,interesting_places,other_churches",Нижний Новгород,3h,43.997238,56.312874,c:\Users\alex\Desktop\NTO\data_by_name\Храм святителей Московских\image_2094.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2095.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2096.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2097.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2098.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2099.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2100.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2101.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2102.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2103.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2104.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2105.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2106.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2107.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2108.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2109.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2110.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2111.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2112.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2113.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2114.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2115.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2116.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2117.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2118.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2119.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2120.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2121.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2122.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2123.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2124.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2125.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2126.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2127.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2128.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2129.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2130.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2131.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2132.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2133.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2134.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2135.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2136.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2137.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2138.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2139.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2140.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2141.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2142.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2143.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2144.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2145.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2146.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2147.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2148.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2149.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2150.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2151.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2152.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2153.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2154.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2155.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2156.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2157.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2158.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2159.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2160.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2161.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2162.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2163.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2164.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2165.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2166.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2167.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2168.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2169.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2170.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2171.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2172.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2173.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2174.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2175.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2176.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2177.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2178.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2179.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2180.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2181.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2182.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2183.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2184.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2185.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2186.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2187.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2188.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2189.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2190.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2191.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2192.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2193.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2194.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2195.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2196.jpg
Q4516884,Чкаловская лестница ,"historic,monuments_and_memorials,interesting_places,monuments",Нижний Новгород,3h,44.009444,56.330543666666664,c:\Users\alex\Desktop\NTO\data_by_name\Чкаловская лестница\image_2197.jpg
